;; Sends mathematical symbols. ;; 130 definitions.

*C1?OZ‖~plusminus ‖SI‖En‖{U+00B1}‖plus-minus sign (U+00B1)
*C1?OZ‖~plusminussign ‖SI‖En‖{U+00B1}‖plus-minus sign (U+00B1)
*C1?OZ‖~minusplus ‖SI‖En‖{U+2213}‖minus-or-plus sign (U+2213)
*C1?OZ‖~minusplussign ‖SI‖En‖{U+2213}‖minus-or-plus sign (U+2213)
*C1?OZ‖~minussign ‖SI‖En‖{U+2212}‖minus sign (U+2212)
*C1?OZ‖~subtractionsign ‖SI‖En‖{U+2212}‖minus sign (U+2212)
*C1?OZ‖~divisionsign ‖SI‖En‖{U+00F7}‖division sign (U+00F7)
*C1?OZ‖~obelus ‖SI‖En‖{U+00F7}‖division sign (U+00F7)
*C1?OZ‖~homothetic ‖SI‖En‖{U+223B}‖homothetic (U+223B)
*C1?OZ‖~multiplicationsign ‖SI‖En‖{U+00D7}‖multiplication sign (U+00D7)
*C1?OZ‖~multiplicationdot ‖SI‖En‖{U+22C5}‖dot operator (U+22C5)
*C1?OZ‖~dotoperator ‖SI‖En‖{U+22C5}‖dot operator (U+22C5)
*C1?OZ‖~functioncomposition‖SI‖En‖{U+2218}‖ring operator (U+2218)
*C1?OZ‖~ringoperator ‖SI‖En‖{U+2218}‖ring operator (U+2218)
*C1?OZ‖~largemultiplicationsign ‖SI‖En‖{U+2715}‖multiplication x (U+2715)
*C1?OZ‖~multiplicationx ‖SI‖En‖{U+2715}‖multiplication x (U+2715)
*C1?OZ‖~heavymultiplicationsign ‖SI‖En‖{U+2716}‖heavy multiplication x (U+2716)
*C1?OZ‖~heavymultiplicationx ‖SI‖En‖{U+2716}‖heavy multiplication x (U+2716)
*C1?OZ‖~notequal ‖SI‖En‖{U+2260}‖not equal to (U+2260)
*C1?OZ‖~notequals ‖SI‖En‖{U+2260}‖not equal to (U+2260)
*C1?OZ‖~notequalssign ‖SI‖En‖{U+2260}‖not equal to (U+2260)
*C1?OZ‖~notequalto ‖SI‖En‖{U+2260}‖not equal to (U+2260)
*C1?OZ‖~almostequalto ‖SI‖En‖{U+2248}‖almost equal to (U+2248)
*C1?OZ‖~doubletilde ‖SI‖En‖{U+2248}‖almost equal to (U+2248)
*C1?OZ‖~increment ‖SI‖En‖{U+2206}‖increment (U+2206)
*C1?OZ‖~laplace ‖SI‖En‖{U+2206}‖increment (U+2206)
*C1?OZ‖~nabla ‖SI‖En‖{U+2207}‖nabla (U+2207)
*C1?OZ‖~del ‖SI‖En‖{U+2207}‖nabla (U+2207)
*C1?OZ‖~boxsymbol ‖SI‖En‖{U+2610}‖ballot box (U+2610)
*C1?OZ‖~ratio ‖SI‖En‖{U+2236}‖ratio (U+2236)

*C1?OZ‖~integral ‖SI‖En‖{U+222B}‖integral (U+222B)
*C1?OZ‖~doubleintegral ‖SI‖En‖{U+222C}‖double integral (U+222C)
*C1?OZ‖~tripleintegral ‖SI‖En‖{U+222D}‖triple integral (U+222D)

*C1?OZ‖~emptyset ‖SI‖En‖{U+2205}‖empty set (U+2205)
